ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2014,,,,,
UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA,
BA,29,07509,Catu,"55,380",
BA,29,07558,Caturama,"9,762",
BA,29,07608,Central,"18,101",
BA,29,07707,Chorrochó,"11,484",
BA,29,07806,Cícero Dantas,"34,540",
BA,29,07905,Cipó,"16,938",
BA,29,08002,Coaraci,"20,183",
BA,29,08101,Cocos,"19,340",
BA,29,08200,Conceição da Feira,"22,448",
BA,29,08309,Conceição do Almeida,"18,583",
BA,29,08408,Conceição do Coité,"67,651",
BA,29,08507,Conceição do Jacuípe,"33,066",
BA,29,08606,Conde,"25,961",
BA,29,08705,Condeúba,"18,312",
BA,29,08804,Contendas do Sincorá,"4,340",
BA,29,08903,Coração de Maria,"23,228",
BA,29,09000,Cordeiros,"8,795",
BA,29,09109,Coribe,"15,000",
BA,29,09208,Coronel João Sá,17.256(2),
BA,29,09307,Correntina,"33,084",
BA,29,09406,Cotegipe,"14,396",
BA,29,09505,Cravolândia,"5,552",
BA,29,09604,Crisópolis,"21,529",
BA,29,09703,Cristópolis,"14,247",
BA,29,09802,Cruz das Almas,"63,761",
BA,29,09901,Curaçá,"34,974",
BA,29,10008,Dário Meira,"12,190",
BA,29,10057,Dias d'Ávila,"76,624",
BA,29,10107,Dom Basílio,"12,441",
BA,29,10206,Dom Macedo Costa,"4,140",
BA,29,10305,Elísio Medrado,"8,420",
BA,29,10404,Encruzilhada,"20,859",
BA,29,10503,Entre Rios,"42,828",
BA,29,00504,Érico Cardoso,"11,472",
BA,29,10602,Esplanada,"36,339",
BA,29,10701,Euclides da Cunha,"60,932",
BA,29,10727,Eunápolis,"112,032",
BA,29,10750,Fátima,"18,502",
BA,29,10776,Feira da Mata,"5,911",
BA,29,10800,Feira de Santana,"612,000",
BA,29,10859,Filadélfia,"17,593",
BA,29,10909,Firmino Alves,"5,766",
BA,29,11006,Floresta Azul,"11,352",
BA,29,11105,Formosa do Rio Preto,"25,074",
BA,29,11204,Gandu,"33,097",
BA,29,11253,Gavião,"4,729",
BA,29,11303,Gentio do Ouro,"11,381",
BA,29,11402,Glória,"16,039",
BA,29,11501,Gongogi,"8,212",
BA,29,11600,Governador Mangabeira,"21,198",
BA,29,11659,Guajeru,"9,087",
BA,29,11709,Guanambi,"85,237",
BA,29,11808,Guaratinga,"22,465",
BA,29,11857,Heliópolis,"13,786",
BA,29,11907,Iaçu,"26,382",
BA,29,12004,Ibiassucê,"10,679",
BA,29,12103,Ibicaraí,"24,303",
BA,29,12202,Ibicoara,"19,309",
BA,29,12301,Ibicuí,"16,640",
BA,29,12400,Ibipeba,"18,540",
BA,29,12509,Ibipitanga,"15,231",
BA,29,12608,Ibiquera,"5,149",
BA,29,12707,Ibirapitanga,"24,118",
BA,29,12806,Ibirapuã,"8,671",
BA,29,12905,Ibirataia,"18,348",
BA,29,13002,Ibitiara,"16,614",
BA,29,13101,Ibititá,"18,740",
BA,29,13200,Ibotirama,"27,405",
BA,29,13309,Ichu,"6,288",
BA,29,13408,Igaporã,"16,193",
BA,29,13457,Igrapiúna,"14,509",
BA,29,13507,Iguaí,"27,704",
BA,29,13606,Ilhéus,"182,350",
BA,29,13705,Inhambupe,"40,441",
BA,29,13804,Ipecaetá,"15,634",
BA,29,13903,Ipiaú,"47,388",
BA,29,14000,Ipirá,"62,172",
BA,29,14109,Ipupiara,"10,054",
BA,29,14208,Irajuba,"7,443",
BA,29,14307,Iramaia,"10,809",
BA,29,14406,Iraquara,"24,712",
BA,29,14505,Irará,"29,770",
BA,29,14604,Irecê,"72,730",
BA,29,14653,Itabela,"30,852",
BA,29,14703,Itaberaba,"66,065",
BA,29,14802,Itabuna,"218,925",
BA,29,14901,Itacaré,"27,198",
BA,29,15007,Itaeté,"16,370",
BA,29,15106,Itagi,"13,448",
BA,29,15205,Itagibá,"15,871",
BA,29,15304,Itagimirim,"7,384",
BA,29,15353,Itaguaçu da Bahia,"14,533",
BA,29,15403,Itaju do Colônia,"7,428",
BA,29,15502,Itajuípe,"21,817",
BA,29,15601,Itamaraju,"67,191",
BA,29,15700,Itamari,"8,534",
BA,29,15809,Itambé,"23,520",
BA,29,15908,Itanagra,"8,029",
BA,29,16005,Itanhém,"20,671",
BA,29,16104,Itaparica,"22,476",
BA,29,16203,Itapé,"10,448",
BA,29,16302,Itapebi,"10,910",
BA,29,16401,Itapetinga,"75,440",
BA,29,16500,Itapicuru,"35,632",
BA,29,16609,Itapitanga,"10,799",
BA,29,16708,Itaquara,"8,480",
BA,29,16807,Itarantim,"19,968",
BA,29,16856,Itatim,"14,691",
BA,29,16906,Itiruçu,"13,336",
BA,29,17003,Itiúba,"38,413",
BA,29,17102,Itororó,"21,143",
BA,29,17201,Ituaçu,"19,311",
BA,29,17300,Ituberá,"28,934",
BA,29,17334,Iuiú,"11,294",
BA,29,17359,Jaborandi,"9,318",
BA,29,17409,Jacaraci,"15,380",
BA,29,17508,Jacobina,"84,577",
BA,29,17607,Jaguaquara,"55,127",
BA,29,17706,Jaguarari,"32,969",
BA,29,17805,Jaguaripe,"18,432",
BA,29,17904,Jandaíra,"11,031",
BA,29,18001,Jequié,"161,150",
BA,29,18100,Jeremoabo,"40,851",
BA,29,18209,Jiquiriçá,"14,993",
BA,29,18308,Jitaúna,"13,636",
BA,29,18357,João Dourado,"24,894",
BA,29,18407,Juazeiro,"216,588",
BA,29,18456,Jucuruçu,"10,272",
BA,29,18506,Jussara,"15,844",
BA,29,18555,Jussari,"6,434",
BA,29,18605,Jussiape,"7,429",
BA,29,18704,Lafaiete Coutinho,"4,046",
BA,29,18753,Lagoa Real,"15,676",
BA,29,18803,Laje,"23,682",
BA,29,18902,Lajedão,"3,997",
BA,29,19009,Lajedinho,"3,993",
BA,29,19058,Lajedo do Tabocal,"8,810",
BA,29,19108,Lamarão,"9,554",
BA,29,19157,Lapão,"27,432",
BA,29,19207,Lauro de Freitas,"188,013",
BA,29,19306,Lençóis,"11,340",
BA,29,19405,Licínio de Almeida,"12,965",
BA,29,19504,Livramento de Nossa Senhora,"45,647",
BA,29,19553,Luís Eduardo Magalhães,"76,420",
BA,29,19603,Macajuba,"11,836",
BA,29,19702,Macarani,"18,608",
BA,29,19801,Macaúbas,"49,861",
BA,29,19900,Macururé,"8,390",
BA,29,19926,Madre de Deus,"19,985",
BA,29,19959,Maetinga,"5,561",
BA,29,20007,Maiquinique,"9,976",
BA,29,20106,Mairi,"20,144",
BA,29,20205,Malhada,"17,416",
BA,29,20304,Malhada de Pedras,"8,918",
BA,29,20403,Manoel Vitorino,"14,618",
BA,29,20452,Mansidão,"13,652",
BA,29,20502,Maracás,"24,156",
BA,29,20601,Maragogipe,"45,928",
BA,29,20700,Maraú,"21,098",
BA,29,20809,Marcionílio Souza,"10,962",
BA,29,20908,Mascote,"15,131",
BA,29,21005,Mata de São João,"45,194",
BA,29,21054,Matina,"12,217",
BA,29,21104,Medeiros Neto,"23,420",
BA,29,21203,Miguel Calmon,"27,627",
BA,29,21302,Milagres,"11,700",
BA,29,21401,Mirangaba,"17,881",
BA,29,21450,Mirante,"10,081",
BA,29,21500,Monte Santo,"54,807",
BA,29,21609,Morpará,"8,977",
BA,29,21708,Morro do Chapéu,"36,641",
BA,29,21807,Mortugaba,"12,450",
BA,29,21906,Mucugê,"10,400",
BA,29,22003,Mucuri,"40,514",
BA,29,22052,Mulungu do Morro,"12,398",
BA,29,22102,Mundo Novo,"26,935",
BA,29,22201,Muniz Ferreira,"7,860",
BA,29,22250,Muquém de São Francisco,"11,552",
BA,29,22300,Muritiba,"30,691",
BA,29,22409,Mutuípe,"22,742",
BA,29,22508,Nazaré,"29,297",
BA,29,22607,Nilo Peçanha,"14,119",
BA,29,22656,Nordestina,"13,270",
BA,29,22706,Nova Canaã,"17,048",
BA,29,22730,Nova Fátima,"8,105",
BA,29,22755,Nova Ibiá,"7,063",
BA,29,22805,Nova Itarana,"8,192",
BA,29,22854,Nova Redenção,"9,453",
BA,29,22904,Nova Soure,"25,813",
BA,29,23001,Nova Viçosa,"42,754",
BA,29,23035,Novo Horizonte,"12,085",
BA,29,23050,Novo Triunfo,"15,969",
BA,29,23100,Olindina,"26,722",
BA,29,23209,Oliveira dos Brejinhos,"22,756",
BA,29,23308,Ouriçangas,"8,822",
BA,29,23357,Ourolândia,"17,691",
BA,29,23407,Palmas de Monte Alto,"22,340",
BA,29,23506,Palmeiras,"9,066",
BA,29,23605,Paramirim,"21,961",
BA,29,23704,Paratinga,"32,452",
BA,29,23803,Paripiranga,"29,769",
BA,29,23902,Pau Brasil,"11,031",
BA,29,24009,Paulo Afonso,"118,323",
BA,29,24058,Pé de Serra,"14,474",
BA,29,24108,Pedrão,"7,511",
BA,29,24207,Pedro Alexandre,"18,094",
BA,29,24306,Piatã,"18,584",
BA,29,24405,Pilão Arcado,"35,255",
BA,29,24504,Pindaí,"16,758",
BA,29,24603,Pindobaçu,"21,087",
BA,29,24652,Pintadas,"10,769",
BA,29,24678,Piraí do Norte,"9,777",
BA,29,24702,Piripá,"12,452",
BA,29,24801,Piritiba,"24,785",
BA,29,24900,Planaltino,"9,413",
BA,29,25006,Planalto,"26,436",
BA,29,25105,Poções,"48,655",
BA,29,25204,Pojuca,"37,061",
BA,29,25253,Ponto Novo,"16,242",
BA,29,25303,Porto Seguro,"143,282",
BA,29,25402,Potiraguá,"9,263",
BA,29,25501,Prado,"29,158",
BA,29,25600,Presidente Dutra,"14,672",
BA,29,25709,Presidente Jânio Quadros,"13,307",
BA,29,25758,Presidente Tancredo Neves,"27,187",
BA,29,25808,Queimadas,"26,054",
BA,29,25907,Quijingue,"29,088",
BA,29,25931,Quixabeira,"10,038",
BA,29,25956,Rafael Jambeiro,"24,305",
BA,29,26004,Remanso,"42,056",
BA,29,26103,Retirolândia,"13,209",
BA,29,26202,Riachão das Neves,"23,237",
BA,29,26301,Riachão do Jacuípe,"35,322",
BA,29,26400,Riacho de Santana,"35,819",
BA,29,26509,Ribeira do Amparo,"15,229",
BA,29,26608,Ribeira do Pombal,"51,026",
BA,29,26657,Ribeirão do Largo,"8,713",
BA,29,26707,Rio de Contas,"13,653",
BA,29,26806,Rio do Antônio,"15,530",
BA,29,26905,Rio do Pires,"12,060",
BA,29,27002,Rio Real,"40,515",
BA,29,27101,Rodelas,"8,763",
BA,29,27200,Ruy Barbosa,"31,780",
BA,29,27309,Salinas da Margarida,"15,171",
BA,29,27408,Salvador,"2,902,927",
BA,29,27507,Santa Bárbara,"20,635",
BA,29,27606,Santa Brígida,"15,237",
BA,29,27705,Santa Cruz Cabrália,"28,045",
BA,29,27804,Santa Cruz da Vitória,"6,778",
BA,29,27903,Santa Inês,"11,186",
BA,29,28059,Santa Luzia,"13,579",
BA,29,28109,Santa Maria da Vitória,"41,809",
BA,29,28406,Santa Rita de Cássia,"28,642",
BA,29,28505,Santa Teresinha,"10,514",
BA,29,28000,Santaluz,"36,690",
BA,29,28208,Santana,"27,132",
BA,29,28307,Santanópolis,"9,407",
BA,29,28604,Santo Amaro,"61,559",
BA,29,28703,Santo Antônio de Jesus,"100,550",
BA,29,28802,Santo Estêvão,"52,704",
BA,29,28901,São Desidério,"32,078",
BA,29,28950,São Domingos,"9,849",
BA,29,29107,São Felipe,"21,548",
BA,29,29008,São Félix,"15,049",
BA,29,29057,São Félix do Coribe,"15,548",
BA,29,29206,São Francisco do Conde,"38,838",
BA,29,29255,São Gabriel,"19,519",
BA,29,29305,São Gonçalo dos Campos,"37,111",
BA,29,29354,São José da Vitória,"6,158",
BA,29,29370,São José do Jacuípe,"11,002",
BA,29,29404,São Miguel das Matas,"11,963",
BA,29,29503,São Sebastião do Passé,"45,292",
BA,29,29602,Sapeaçu,"17,630",
BA,29,29701,Sátiro Dias,"20,259",
BA,29,29750,Saubara,"12,161",
BA,29,29800,Saúde,"12,693",
BA,29,29909,Seabra,"44,999",
BA,29,30006,Sebastião Laranjeiras,"11,435",
BA,29,30105,Senhor do Bonfim,"80,810",
BA,29,30204,Sento Sé,"41,102",
BA,29,30154,Serra do Ramalho,"33,022",
BA,29,30303,Serra Dourada,"18,428",
BA,29,30402,Serra Preta,"15,507",
BA,29,30501,Serrinha,"82,733",
BA,29,30600,Serrolândia,"13,308",
BA,29,30709,Simões Filho,"131,630",
BA,29,30758,Sítio do Mato,"13,256",
BA,29,30766,Sítio do Quinto,"12,034",
BA,29,30774,Sobradinho,"23,511",
BA,29,30808,Souto Soares,"17,239",
BA,29,30907,Tabocas do Brejo Velho,"13,008",
BA,29,31004,Tanhaçu,"21,264",
BA,29,31053,Tanque Novo,"17,601",
BA,29,31103,Tanquinho,"8,532",
BA,29,31202,Taperoá,"20,886",
BA,29,31301,Tapiramutá,"17,413",
BA,29,31350,Teixeira de Freitas,"155,659",
BA,29,31400,Teodoro Sampaio,"8,067",
BA,29,31509,Teofilândia,"22,944",
BA,29,31608,Teolândia,"15,079",
BA,29,31707,Terra Nova,"13,537",
BA,29,31806,Tremedal,"18,367",
BA,29,31905,Tucano,"56,131",
BA,29,32002,Uauá,"25,178",
BA,29,32101,Ubaíra,"20,770",
BA,29,32200,Ubaitaba,"20,993",
BA,29,32309,Ubatã,"26,787",
BA,29,32408,Uibaí,"14,460",
BA,29,32457,Umburanas,"18,851",
BA,29,32507,Una,"22,535",
BA,29,32606,Urandi,"17,270",
BA,29,32705,Uruçuca,"21,924",
BA,29,32804,Utinga,"19,490",
BA,29,32903,Valença,"96,507",
BA,29,33000,Valente,"27,545",
BA,29,33059,Várzea da Roça,"14,693",
BA,29,33109,Várzea do Poço,"9,364",
BA,29,33158,Várzea Nova,"13,524",
BA,29,33174,Varzedo,"9,405",
BA,29,33208,Vera Cruz,"42,103",
BA,29,33257,Vereda,"6,737",
BA,29,33307,Vitória da Conquista,"340,199",
BA,29,33406,Wagner,"9,720",
BA,29,33455,Wanderley,"13,047",
BA,29,33505,Wenceslau Guimarães,"22,621",
BA,29,33604,Xique-Xique,"48,210",
MG,31,00104,Abadia dos Dourados,"6,992",
MG,31,00203,Abaeté,"23,494",
MG,31,00302,Abre Campo,"13,711",
MG,31,00401,Acaiaca,"4,050",
MG,31,00500,Açucena,"10,216",
MG,31,00609,Água Boa,"14,856",
MG,31,00708,Água Comprida,"2,067",
MG,31,00807,Aguanil,"4,332",
MG,31,00906,Águas Formosas,"19,248",
MG,31,01003,Águas Vermelhas,"13,378",
MG,31,01102,Aimorés,"25,685",
MG,31,01201,Aiuruoca,"6,257",
MG,31,01300,Alagoa,"2,764",
MG,31,01409,Albertina,"3,025",
MG,31,01508,Além Paraíba,"35,641",
MG,31,01607,Alfenas,"78,176",
MG,31,01631,Alfredo Vasconcelos,"6,566",
MG,31,01706,Almenara,"41,028",
MG,31,01805,Alpercata,"7,458",
MG,31,01904,Alpinópolis,"19,513",
MG,31,02001,Alterosa,"14,371",
MG,31,02050,Alto Caparaó,"5,655",
MG,31,53509,Alto Jequitibá,"8,532",
MG,31,02100,Alto Rio Doce,"12,006",
MG,31,02209,Alvarenga,"4,343",
MG,31,02308,Alvinópolis,"15,630",
MG,31,02407,Alvorada de Minas,"3,661",
MG,31,02506,Amparo do Serra,"4,997",
MG,31,02605,Andradas,"39,761",
MG,31,02803,Andrelândia,"12,507",
MG,31,02852,Angelândia,"8,416",
MG,31,02902,Antônio Carlos,"11,534",
MG,31,03009,Antônio Dias,"9,711",
MG,31,03108,Antônio Prado de Minas,"1,685",
MG,31,03207,Araçaí,"2,344",
MG,31,03306,Aracitaba,"2,112",
MG,31,03405,Araçuaí,"37,220",
MG,31,03504,Araguari,"115,632",
MG,31,03603,Arantina,"2,884",
MG,31,03702,Araponga,"8,478",
MG,31,03751,Araporã,"6,593",
MG,31,03801,Arapuá,"2,870",
MG,31,03900,Araújos,"8,645",
MG,31,04007,Araxá,"101,136",
MG,31,04106,Arceburgo,"10,262",
MG,31,04205,Arcos,"38,946",
MG,31,04304,Areado,"14,624",
MG,31,04403,Argirita,"2,907",
MG,31,04452,Aricanduva,"5,078",
MG,31,04502,Arinos,"18,210",
MG,31,04601,Astolfo Dutra,"13,840",
MG,31,04700,Ataléia,"14,188",
MG,31,04809,Augusto de Lima,"5,051",
MG,31,04908,Baependi,"19,117",
MG,31,05004,Baldim,"8,082",
MG,31,05103,Bambuí,"23,759",
MG,31,05202,Bandeira,"5,039",
MG,31,05301,Bandeira do Sul,"5,639",
MG,31,05400,Barão de Cocais,"30,893",
MG,31,05509,Barão de Monte Alto,"5,738",
MG,31,05608,Barbacena,"133,972",
MG,31,05707,Barra Longa,"5,893",
MG,31,05905,Barroso,"20,590",
MG,31,06002,Bela Vista de Minas,"10,362",
MG,31,06101,Belmiro Braga,"3,500",
MG,31,06200,Belo Horizonte,"2,491,109",
MG,31,06309,Belo Oriente,"25,329",
MG,31,06408,Belo Vale,"7,803",
MG,31,06507,Berilo,"12,469",
MG,31,06655,Berizal,"4,630",
MG,31,06606,Bertópolis,"4,656",
MG,31,06705,Betim,"412,003",
MG,31,06804,Bias Fortes,"3,724",
MG,31,06903,Bicas,"14,342",
MG,31,07000,Biquinhas,"2,652",
MG,31,07109,Boa Esperança,"40,155",
MG,31,07208,Bocaina de Minas,"5,169",
MG,31,07307,Bocaiúva,"49,293",
MG,31,07406,Bom Despacho,"48,802",
MG,31,07505,Bom Jardim de Minas,"6,658",
MG,31,07604,Bom Jesus da Penha,"4,121",
MG,31,07703,Bom Jesus do Amparo,"5,871",
MG,31,07802,Bom Jesus do Galho,"15,587",
MG,31,07901,Bom Repouso,"10,763",
MG,31,08008,Bom Sucesso,"17,832",
MG,31,08107,Bonfim,"7,014",
MG,31,08206,Bonfinópolis de Minas,"5,867",
MG,31,08255,Bonito de Minas,"10,535",
MG,31,08305,Borda da Mata,"18,481",
MG,31,08404,Botelhos,"15,325",
MG,31,08503,Botumirim,"6,593",
MG,31,08701,Brás Pires,"4,634",
MG,31,08552,Brasilândia de Minas,"15,522",
MG,31,08602,Brasília de Minas,"32,473",
MG,31,08909,Brasópolis,"14,957",
MG,31,08800,Braúnas,"5,068",
MG,31,09006,Brumadinho,"37,314",
MG,31,09105,Bueno Brandão,"11,217",
MG,31,09204,Buenópolis,"10,586",
MG,31,09253,Bugre,"4,128",
MG,31,09303,Buritis,"24,169",
MG,31,09402,Buritizeiro,"28,071",
MG,31,09451,Cabeceira Grande,"6,818",
MG,31,09501,Cabo Verde,"14,280",
MG,31,09600,Cachoeira da Prata,"3,727",
MG,31,09709,Cachoeira de Minas,"11,525",
MG,31,02704,Cachoeira de Pajeú,"9,372",
MG,31,09808,Cachoeira Dourada,"2,645",
MG,31,09907,Caetanópolis,"11,046",
MG,31,10004,Caeté,"43,395",
MG,31,10103,Caiana,"5,308",
MG,31,10202,Cajuri,"4,128",
MG,31,10301,Caldas,"14,325",
MG,31,10400,Camacho,"3,133",
MG,31,10509,Camanducaia,"21,901",
MG,31,10608,Cambuí,"28,402",
MG,31,10707,Cambuquira,"13,012",
MG,31,10806,Campanário,"3,720",
MG,31,10905,Campanha,"16,325",
MG,31,11002,Campestre,"21,367",
MG,31,11101,Campina Verde,"19,991",
MG,31,11150,Campo Azul,"3,832",
MG,31,11200,Campo Belo,"53,870",
MG,31,11309,Campo do Meio,"11,844",
MG,31,11408,Campo Florido,"7,562",
MG,31,11507,Campos Altos,"15,078",
MG,31,11606,Campos Gerais,"28,783",
MG,31,11903,Cana Verde,"5,738",
MG,31,11705,Canaã,"4,721",
MG,31,11804,Canápolis,"11,945",
MG,31,12000,Candeias,"15,088",
MG,31,12059,Cantagalo,"4,436",
MG,31,12109,Caparaó,"5,435",
MG,31,12208,Capela Nova,"4,836",
MG,31,12307,Capelinha,"37,041",
MG,31,12406,Capetinga,"7,203",
MG,31,12505,Capim Branco,"9,461",
MG,31,12604,Capinópolis,"16,038",
MG,31,12653,Capitão Andrade,"5,270",
MG,31,12703,Capitão Enéas,"14,986",
MG,31,12802,Capitólio,"8,574",
MG,31,12901,Caputira,"9,371",
MG,31,13008,Caraí,"23,458",
MG,31,13107,Caranaíba,"3,330",
MG,31,13206,Carandaí,"24,864",
MG,31,13305,Carangola,"33,412",
MG,31,13404,Caratinga,"90,192",
MG,31,13503,Carbonita,"9,487",
MG,31,13602,Careaçu,"6,645",
MG,31,13701,Carlos Chagas,"20,090",
MG,31,13800,Carmésia,"2,584",
MG,31,13909,Carmo da Cachoeira,"12,276",
MG,31,14006,Carmo da Mata,"11,429",
MG,31,14105,Carmo de Minas,"14,550",
MG,31,14204,Carmo do Cajuru,"21,519",
MG,31,14303,Carmo do Paranaíba,"30,739",
MG,31,14402,Carmo do Rio Claro,"21,273",
MG,31,14501,Carmópolis de Minas,"18,416",
MG,31,14550,Carneirinho,"9,939",
MG,31,14600,Carrancas,"4,089",
MG,31,14709,Carvalhópolis,"3,523",
MG,31,14808,Carvalhos,"4,642",
MG,31,14907,Casa Grande,"2,308",
MG,31,15003,Cascalho Rico,"3,018",
MG,31,15102,Cássia,"17,991",
MG,31,15300,Cataguases,"73,712",
MG,31,15359,Catas Altas,"5,184",
MG,31,15409,Catas Altas da Noruega,"3,623",
MG,31,15458,Catuji,"6,721",
MG,31,15474,Catuti,"5,187",
MG,31,15508,Caxambu,"22,244",
MG,31,15607,Cedro do Abaeté,"1,222",
MG,31,15706,Central de Minas,"7,051",
MG,31,15805,Centralina,"10,593",
MG,31,15904,Chácara,"3,010",
MG,31,16001,Chalé,"5,814",
MG,31,16100,Chapada do Norte,"15,648",
MG,31,16159,Chapada Gaúcha,"12,239",
MG,31,16209,Chiador,"2,817",
MG,31,16308,Cipotânea,"6,813",
MG,31,16407,Claraval,"4,776",
MG,31,16506,Claro dos Poções,"7,885",
MG,31,16605,Cláudio,"27,579",
MG,31,16704,Coimbra,"7,437",
MG,31,16803,Coluna,"9,195",
MG,31,16902,Comendador Gomes,"3,105",
MG,31,17009,Comercinho,"7,962",
MG,31,17108,Conceição da Aparecida,"10,263",
MG,31,15201,Conceição da Barra de Minas,"4,055",
MG,31,17306,Conceição das Alagoas,"25,588",
MG,31,17207,Conceição das Pedras,"2,845",
MG,31,17405,Conceição de Ipanema,"4,618",
MG,31,17504,Conceição do Mato Dentro,"18,235",
MG,31,17603,Conceição do Pará,"5,430",
MG,31,17702,Conceição do Rio Verde,"13,559",
MG,31,17801,Conceição dos Ouros,"11,151",
MG,31,17836,Cônego Marinho,"7,515",
MG,31,17876,Confins,"6,409",
MG,31,17900,Congonhal,"11,334",
MG,31,18007,Congonhas,"52,280",
MG,31,18106,Congonhas do Norte,"5,111",
MG,31,18205,Conquista,"6,860",
MG,31,18304,Conselheiro Lafaiete,"124,370",
MG,31,18403,Conselheiro Pena,"23,088",
MG,31,18502,Consolação,"1,801",
MG,31,18601,Contagem,"643,476",
MG,31,18700,Coqueiral,"9,476",
MG,31,18809,Coração de Jesus,"26,933",
MG,31,18908,Cordisburgo,"8,981",
MG,31,19005,Cordislândia,"3,565",
MG,31,19104,Corinto,"24,457",
MG,31,19203,Coroaci,"10,422",
MG,31,19302,Coromandel,"28,428",
MG,31,19401,Coronel Fabriciano,"108,843",
MG,31,19500,Coronel Murta,"9,394",
MG,31,19609,Coronel Pacheco,"3,101",
MG,31,19708,Coronel Xavier Chaves,"3,440",
MG,31,19807,Córrego Danta,"3,408",
MG,31,19906,Córrego do Bom Jesus,"3,815",
MG,31,19955,Córrego Fundo,"6,159",
MG,31,20003,Córrego Novo,"3,065",
MG,31,20102,Couto de Magalhães de Minas,"4,395",
MG,31,20151,Crisólita,"6,467",
MG,31,20201,Cristais,"12,185",
MG,31,20300,Cristália,"5,993",
MG,31,20409,Cristiano Otoni,"5,193",
MG,31,20508,Cristina,"10,485",
MG,31,20607,Crucilândia,"4,991",
MG,31,20706,Cruzeiro da Fortaleza,"4,122",
MG,31,20805,Cruzília,"15,299",
MG,31,20839,Cuparaque,"4,922",
MG,31,20870,Curral de Dentro,"7,420",
MG,31,20904,Curvelo,"78,373",
MG,31,21001,Datas,"5,425",
MG,31,21100,Delfim Moreira,"8,199",
MG,31,21209,Delfinópolis,"7,120",
MG,31,21258,Delta,"9,280",
MG,31,21308,Descoberto,"4,989",
MG,31,21407,Desterro de Entre Rios,"7,279",
MG,31,21506,Desterro do Melo,"3,048",
MG,31,21605,Diamantina,"47,803",
MG,31,21704,Diogo de Vasconcelos,"3,929",
MG,31,21803,Dionísio,"8,558",
MG,31,21902,Divinésia,"3,427",
MG,31,22009,Divino,"19,947",
MG,31,22108,Divino das Laranjeiras,"5,080",
MG,31,22207,Divinolândia de Minas,"7,425",
MG,31,22306,Divinópolis,"228,643",
MG,31,22355,Divisa Alegre,"6,398",
MG,31,22405,Divisa Nova,"6,011",
MG,31,22454,Divisópolis,"10,027",
MG,31,22470,Dom Bosco,"3,857",
MG,31,22504,Dom Cavati,"5,288",
MG,31,22603,Dom Joaquim,"4,624",
MG,31,22702,Dom Silvério,"5,346",
MG,31,22801,Dom Viçoso,"3,074",
MG,31,22900,Dona Eusébia,"6,386",
MG,31,23007,Dores de Campos,"9,882",
MG,31,23106,Dores de Guanhães,"5,335",
MG,31,23205,Dores do Indaiá,"14,014",
MG,31,23304,Dores do Turvo,"4,495",
MG,31,23403,Doresópolis,"1,512",
MG,31,23502,Douradoquara,"1,915",
MG,31,23528,Durandé,"7,783",
MG,31,23601,Elói Mendes,"27,019",
MG,31,23700,Engenheiro Caldas,"10,888",
MG,31,23809,Engenheiro Navarro,"7,353",
MG,31,23858,Entre Folhas,"5,373",
MG,31,23908,Entre Rios de Minas,"15,034",
MG,31,24005,Ervália,"18,789",
MG,31,24104,Esmeraldas,"66,237",
MG,31,24203,Espera Feliz,"24,287",
MG,31,24302,Espinosa,"32,117",
MG,31,24401,Espírito Santo do Dourado,"4,648",
MG,31,24500,Estiva,"11,329",
MG,31,24609,Estrela Dalva,"2,483",
MG,31,24708,Estrela do Indaiá,"3,599",
MG,31,24807,Estrela do Sul,"7,851",
MG,31,24906,Eugenópolis,"11,107",
MG,31,25002,Ewbank da Câmara,"3,914",
MG,31,25101,Extrema,"32,402",
MG,31,25200,Fama,"2,421",
MG,31,25309,Faria Lemos,"3,409",
MG,31,25408,Felício dos Santos,"5,118",
MG,31,25606,Felisburgo,"7,288",
MG,31,25705,Felixlândia,"14,973",
MG,31,25804,Fernandes Tourinho,"3,269",
MG,31,25903,Ferros,"10,707",
MG,31,25952,Fervedouro,"10,880",
MG,31,26000,Florestal,"7,137",
MG,31,26109,Formiga,"67,833",
MG,31,26208,Formoso,"8,945",
MG,31,26307,Fortaleza de Minas,"4,330",
MG,31,26406,Fortuna de Minas,"2,872",
MG,31,26505,Francisco Badaró,"10,546",
MG,31,26604,Francisco Dumont,"5,130",
MG,31,26703,Francisco Sá,"26,102",
MG,31,26752,Franciscópolis,"5,784",
MG,31,26802,Frei Gaspar,"6,031",
MG,31,26901,Frei Inocêncio,"9,428",
MG,31,26950,Frei Lagonegro,"3,475",
MG,31,27008,Fronteira,"16,036",
MG,31,27057,Fronteira dos Vales,"4,765",
MG,31,27073,Fruta de Leite,"5,863",
MG,31,27107,Frutal,"57,269",
MG,31,27206,Funilândia,"4,153",
MG,31,27305,Galiléia,"7,076",
MG,31,27339,Gameleiras,"5,259",
MG,31,27354,Glaucilândia,"3,114",
MG,31,27370,Goiabeira,"3,253",
MG,31,27388,Goianá,"3,876",
MG,31,27404,Gonçalves,"4,381",
MG,31,27503,Gonzaga,"6,168",
MG,31,27602,Gouveia,"12,039",
MG,31,27701,Governador Valadares,"276,995",
MG,31,27800,Grão Mogol,"15,737",
